건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
,서울특별시 용산구 소월로20길 43,5,4.19956115660481,5,273.0,4,1.0232771168466377,2,692.0,2,,종교시설,,126.98516,37.544461,서울특별시,용산구,용산동2가,소월로20길,04338,43,
,서울특별시 동작구 본동 474,1,1.7503200038056304,2,533.0,2,1.3250104755287633,5,288.0,1,,비건물,,126.9502,37.5165,서울특별시,동작구,본동,,,474,
대방1차e-편한세상,서울특별시 동작구 알마타길 37,3,2.3255601092445137,3,291.0,4,0.9551471555738624,1,412.0,1,,공동주택,,126.92882,37.511851,서울특별시,동작구,대방동,알마타길,06939,37,
상도래미안1차아파트,서울특별시 동작구 등용로 37,2,2.8869574852323567,3,251.25,4,0.9900528040084795,2,452.0,1,,공동주택,,126.933091,37.505219,서울특별시,동작구,상도동,등용로,06948,37,
보라매삼성아파트,서울특별시 관악구 보라매로 62,5,4.1670217577526145,5,299.44444444444446,4,0.9861283429148703,2,490.0,2,,노유자시설,,126.92926,37.494113,서울특별시,관악구,봉천동,보라매로,08709,62,
,서울특별시 마포구 대흥로24길 23,2,2.742523427945763,3,231.0,4,1.1245555065053339,4,228.0,1,,단독주택,,126.947261,37.554574,서울특별시,마포구,염리동,대흥로24길,04122,23,
,서울특별시 동작구 본동 344-1,5,2.0341273092346497,3,533.0,2,1.3250104755287633,5,404.0,1,,비건물,,126.95,37.5136,서울특별시,동작구,본동,,,344,1
,서울특별시 마포구 토정로 49,4,2.7463249654445723,3,651.0,2,1.0765143639753807,3,591.0,2,,제2종근린생활시설,,126.916382,37.545613,서울특별시,마포구,합정동,토정로,04083,49,
,서울특별시 영등포구 국회대로62길 11,5,2.165681278602481,3,2138.0,1,1.8626141135104726,5,88.0,1,,업무시설,,126.916682,37.527399,서울특별시,영등포구,여의도동,국회대로62길,07236,11,
노량진역,서울특별시 동작구 노량진로 151,5,1.7607483609279995,2,391.0,4,1.274201020697825,5,349.0,1,,운수시설,,126.9486,37.5158,서울특별시,동작구,노량진동,노량진로,06902,151,
,서울특별시 용산구 이촌동 304-1,1,2.0245160928718082,3,120.5,5,2.1869272628538243,,963.0,3,,비건물,,126.9584,37.5186,서울특별시,용산구,이촌동,,,304,1
,서울특별시 마포구 토정동 85,1,0.976628160168359,1,461.0,3,1.121002832003937,4,687.0,2,,비건물,,126.9405,37.5392,서울특별시,마포구,토정동,,,85,
,서울특별시 용산구 회나무로44나길 7,5,4.724909687722732,5,463.0,3,0.9634553537483789,1,671.0,2,,공동주택,,126.993663,37.538027,서울특별시,용산구,이태원동,회나무로44나길,04346,7,
,서울특별시 용산구 원효로 17-11,4,0.6858180409905152,1,107.0,5,1.2547661280951055,5,637.0,2,,노유자시설,,126.946392,37.534825,서울특별시,용산구,청암동,원효로,04359,17,11
,서울특별시 영등포구 여의도동 86-8,1,0.637530546661005,1,2138.0,1,1.8626141135104726,5,541.0,2,,비건물,,126.9386,37.525,서울특별시,영등포구,여의도동,,,86,8
,서울특별시 용산구 이촌동 389-2,1,1.4515285230180939,2,120.5,5,2.1869272628538243,,1126.0,3,,비건물,,126.9552,37.5239,서울특별시,용산구,이촌동,,,389,2
한강삼성아파트,서울특별시 마포구 토정로32길 11,1,0.9720304997535306,1,461.0,3,1.121002832003937,4,462.0,1,,공동주택,,126.941405,37.539158,서울특별시,마포구,토정동,토정로32길,04164,11,
신수현대아파트,서울특별시 마포구 토정로 242,4,1.426367597100155,2,228.0,5,1.1025530925160576,3,701.0,2,,공동주택,,126.936912,37.542847,서울특별시,마포구,신수동,토정로,04091,242,
,서울특별시 영등포구 여의도동 84-6,1,0.7576853579736126,1,2138.0,1,1.8626141135104726,5,111.0,1,마포대교,공공,yes,126.932432,37.53136,서울특별시,영등포구,여의도동,,,84,6
건영아파트,서울특별시 동작구 만양로 26,5,2.7151766142214897,3,251.25,4,0.9900528040084795,2,617.0,2,,공동주택,,126.948555,37.506764,서울특별시,동작구,상도동,만양로,06918,26,
,서울특별시 영등포구 여의도동 86-6,4,0.7864218491750183,1,2138.0,1,1.8626141135104726,5,617.0,2,,비건물,,126.9386,37.5236,서울특별시,영등포구,여의도동,,,86,6
,서울특별시 동작구 흑석동 18-55,4,3.4942736700031,4,404.0,4,1.162448450048809,5,454.0,1,,비건물,,126.9687,37.508,서울특별시,동작구,흑석동,,,18,55
,서울특별시 영등포구 당산동 45-1,5,3.9879694593312642,4,453.0,3,1.0073753960789584,2,409.0,1,,비건물,,126.8975,37.5404,서울특별시,영등포구,당산동,,,45,1
,서울특별시 영등포구 여의도동 83-4,1,1.7520825298896896,2,2138.0,1,1.8626141135104726,5,378.0,1,,비건물,,126.9247,37.5395,서울특별시,영등포구,여의도동,,,83,4
,서울특별시 동작구 흑석동 259-1,1,2.7319718237878656,3,404.0,4,1.162448450048809,5,532.0,2,,비건물,,126.961,37.5117,서울특별시,동작구,흑석동,,,259,1
,서울특별시 중구 남산공원길 627,5,4.720594512249362,5,994.5,1,0.9794967422453924,2,1319.0,3,,제1종근린생활시설,,126.9853,37.5542,서울특별시,중구,예장동,남산공원길,04628,627,
,서울특별시 영등포구 여의도동 84-10,1,0.7724081115592781,1,2138.0,1,1.8626141135104726,5,147.0,1,,비건물,,126.9322,37.53,서울특별시,영등포구,여의도동,,,84,10
,서울특별시 마포구 마포대로1길 9,4,0.9716774636309562,1,452.0,3,1.1702844584737415,5,319.0,1,,제1종근린생활시설,,126.943756,37.538873,서울특별시,마포구,마포동,마포대로1길,04164,9,
,서울특별시 마포구 현석동 212-3,1,1.5150537925107637,2,228.0,5,1.1025530925160576,3,655.0,2,,비건물,,126.9323,37.5422,서울특별시,마포구,현석동,,,212,3
,서울특별시 마포구 합정동 88-24,1,2.8836681562763142,3,651.0,2,1.0765143639753807,3,686.5,2,,비건물,,126.9127,37.5435,서울특별시,마포구,합정동,,,88,24
,서울특별시 용산구 원효로 66,4,0.8725125479442736,1,107.0,5,1.2547661280951055,5,609.0,2,,공동주택,,126.950378,37.532788,서울특별시,용산구,원효로4가,원효로,04365,66,
,서울특별시 동작구 노량진동 294-440,5,2.6275176941715674,3,391.0,4,1.274201020697825,5,452.0,1,,,,126.935352,37.507214,서울특별시,동작구,노량진동,,,294,440
대원정사,서울특별시 용산구 두텁바위로60길 49,2,4.279810714020348,5,228.0,5,0.9358262587758028,1,1010.0,3,대원정사옥상주차장,공공,yes,126.983519,37.548909,서울특별시,용산구,후암동,두텁바위로60길,04328,49,
대원정사,서울특별시 용산구 두텁바위로60길 49,2,4.279810714020348,5,228.0,5,0.9358262587758028,1,1010.0,3,콤포타블 남산,카페,yes,126.983519,37.548909,서울특별시,용산구,후암동,두텁바위로60길,04328,49,
천연뜨란채,서울특별시 서대문구 독립문로8길 54,4,4.335384920392713,5,189.0,5,1.0844057317796598,3,765.0,2,,공동주택,,126.958121,37.566957,서울특별시,서대문구,천연동,독립문로8길,03743,54,
,서울특별시 영등포구 은행로 64,5,1.352696803317797,2,2138.0,1,1.8626141135104726,5,779.0,2,,위험물저장및처리시설,,126.925603,37.530406,서울특별시,영등포구,여의도동,은행로,07241,64,
,서울특별시 동작구 노량진로26길 23,5,2.4256513627583134,3,533.0,2,1.3250104755287633,5,327.0,1,,단독주택,,126.95471,37.511539,서울특별시,동작구,본동,노량진로26길,06908,23,
,서울특별시 용산구 녹사평대로46길 67,3,4.4224651105201485,5,463.0,3,0.9634553537483789,1,692.0,2,,제2종근린생활시설,,126.990175,37.538018,서울특별시,용산구,이태원동,녹사평대로46길,04346,67,
,서울특별시 용산구 청암동 169,1,0.6872636130068585,1,107.0,5,1.2547661280951055,5,651.0,2,,비건물,,126.9473,37.534,서울특별시,용산구,청암동,,,169,
,서울특별시 용산구 신흥로36길 17,4,4.074034516268897,5,273.0,4,1.0232771168466377,2,1010.0,3,,단독주택,,126.982562,37.546339,서울특별시,용산구,용산동2가,신흥로36길,04337,17,
,서울특별시 동작구 노량진로 143,4,1.8436478667324616,2,391.0,4,1.274201020697825,5,105.0,1,,제2종근린생활시설,,126.941952,37.513863,서울특별시,동작구,노량진동,노량진로,06902,143,
여의도초등학교,서울특별시 영등포구 여의대방로 439,4,0.8943605139419564,1,2138.0,1,1.8626141135104726,5,369.0,1,,교육연구시설,,126.937289,37.522921,서울특별시,영등포구,여의도동,여의대방로,07341,439,
,서울특별시 용산구 이촌동 389-1,1,1.4703576637912645,2,120.5,5,2.1869272628538243,,1126.0,3,RM숲2호,공공,yes,126.9553,37.5237,서울특별시,용산구,이촌동,,,389,1
,서울특별시 동작구 본동 20-17,5,2.644099556862353,3,533.0,2,1.3250104755287633,5,502.0,2,,비건물,,126.9575,37.5106,서울특별시,동작구,본동,,,20,17
,서울특별시 마포구 토정동 93,1,0.9203355937066422,1,461.0,3,1.121002832003937,4,462.0,1,,비건물,,126.9408,37.5387,서울특별시,마포구,토정동,,,93,
,서울특별시 용산구 이촌로 20,5,1.1731016992867145,2,120.5,5,2.1869272628538243,,1118.0,3,,제2종근린생활시설,,126.954235,37.529989,서울특별시,용산구,이촌동,이촌로,04374,20,
,서울특별시 영등포구 여의도동 82-9,3,2.0710592986979073,3,2138.0,1,1.8626141135104726,5,811.0,2,,비건물,,126.9178,37.5336,서울특별시,영등포구,여의도동,,,82,9
우방아파트,서울특별시 관악구 관천로27길 2,4,4.981500432611035,5,531.0,2,1.0594138131593867,3,188.0,1,,공동주택,,126.919084,37.489116,서울특별시,관악구,신림동,관천로27길,08703,2,
,서울특별시 마포구 신정동 147-7,1,1.790111346819925,2,276.25,4,1.0198732807597266,2,553.0,2,,비건물,,126.9291,37.5435,서울특별시,마포구,신정동,,,147,7
마포자이,서울특별시 마포구 독막로42길 2,2,1.5609723740648307,2,231.0,4,1.1245555065053339,4,426.0,1,,공동주택,,126.945713,37.543943,서울특별시,마포구,염리동,독막로42길,04154,2,
,서울특별시 용산구 이촌동 173-3,1,1.0737217181524135,2,120.5,5,2.1869272628538243,,1217.0,3,,비건물,,126.9529,37.5286,서울특별시,용산구,이촌동,,,173,3
,서울특별시 마포구 합정동 381-31,5,3.1886660052894564,4,651.0,2,1.0765143639753807,3,209.0,1,,,,126.912515,37.54815,서울특별시,마포구,합정동,,,381,31
,서울특별시 용산구 이촌동 163,1,1.2245418430409505,2,120.5,5,2.1869272628538243,,1307.0,3,,비건물,,126.9533,37.5254,서울특별시,용산구,이촌동,,,163,
,서울특별시 영등포구 양화동 171,1,3.7993894289412924,4,418.0,4,1.0390500250995784,3,722.0,2,,비건물,,126.9014,37.544,서울특별시,영등포구,양화동,,,171,
,서울특별시 서대문구 봉원동 3,5,4.797856828071741,5,1405.0,1,0.9357506673795457,1,1201.0,3,,비건물,,126.9458,37.5734,서울특별시,서대문구,봉원동,,,3,
,서울특별시 마포구 상수동 361,1,2.183224164853007,3,570.0,2,1.1121645792532693,4,359.0,1,,비건물,,126.9233,37.5442,서울특별시,마포구,상수동,,,361,
,서울특별시 마포구 합정동 354-51,1,2.5422599777602177,3,651.0,2,1.0765143639753807,3,660.0,2,마포새빛문화숲,공공,yes,126.9167,37.5428,서울특별시,마포구,합정동,,,354,51
,서울특별시 마포구 당인동 1-25,1,2.5249232406243407,3,570.0,2,1.1121645792532693,4,660.0,2,,비건물,,126.9171,37.543,서울특별시,마포구,당인동,,,1,25
,서울특별시 동작구 본동 10-31,5,2.333475250507997,3,533.0,2,1.3250104755287633,5,327.0,1,,비건물,,126.9555,37.5129,서울특별시,동작구,본동,,,10,31
,서울특별시 영등포구 여의도동 87-5,1,1.5762635967739955,2,2138.0,1,1.8626141135104726,5,349.0,1,,비건물,,126.948,37.5174,서울특별시,영등포구,여의도동,,,87,5
봉원사,서울특별시 서대문구 봉원사길 120,5,4.663568186133181,5,1405.0,1,0.9357506673795457,1,1201.0,3,봉원사,공공,yes,126.947816,37.572009,서울특별시,서대문구,봉원동,봉원사길,03721,120,
당산동 반도유보라팰리스,서울특별시 영등포구 국회대로 597,5,3.5251244095585252,4,453.0,3,1.0073753960789584,2,474.0,2,,공동주택,,126.901185,37.527124,서울특별시,영등포구,당산동4가,국회대로,07221,597,
,서울특별시 용산구 장문로6길 12,3,4.571332447908617,5,73.0,,1.1555909961548951,4,845.0,2,,교육연구시설,,126.992661,37.527612,서울특별시,용산구,동빙고동,장문로6길,04393,12,
,서울특별시 마포구 대흥로4길 6,5,1.364202560375966,2,461.0,3,1.121002832003937,4,723.0,2,,교육연구시설,,126.937517,37.542388,서울특별시,마포구,용강동,대흥로4길,04162,6,
,서울특별시 동작구 장승배기로26길 68-8,5,2.1985412831576716,3,391.0,4,1.274201020697825,5,560.0,2,,단독주택,,126.942899,37.510713,서울특별시,동작구,노량진동,장승배기로26길,06923,68,8
,서울특별시 서대문구 신촌동 2-212,5,4.403708665740089,5,1405.0,1,0.9357506673795457,1,1154.0,3,,비건물,,126.9498,37.5694,서울특별시,서대문구,신촌동,,,2,212
,서울특별시 동작구 여의대방로22가길 27,3,4.200633130283107,5,270.0,4,0.9222882901784298,1,56.0,1,,,,126.920138,37.496442,서울특별시,동작구,신대방동,여의대방로22가길,07057,27,
,서울특별시 영등포구 양평로20길 31,5,4.047582300813702,5,418.0,4,1.0390500250995784,3,409.0,1,,제1종근린생활시설,,126.896692,37.540104,서울특별시,영등포구,양평동4가,양평로20길,07206,31,
,서울특별시 마포구 토정동 37,1,1.010796507198403,2,461.0,3,1.121002832003937,4,687.0,2,,비건물,,126.9403,37.5395,서울특별시,마포구,토정동,,,37,
,서울특별시 마포구 토정동 136-3,1,0.8869049761909098,1,461.0,3,1.121002832003937,4,462.0,1,,비건물,,126.941,37.5384,서울특별시,마포구,토정동,,,136,3
,서울특별시 서대문구 연대동문1길 49,5,4.2186265205587725,5,1405.0,1,0.9357506673795457,1,1201.0,3,,비건물,,126.9437,37.5683,서울특별시,서대문구,신촌동,연대동문1길,03721,49,
,서울특별시 동작구 본동 5-17,5,2.4126391554986397,3,533.0,2,1.3250104755287633,5,471.0,1,,비건물,,126.9569,37.5128,서울특별시,동작구,본동,,,5,17
우리파크아파트,서울특별시 마포구 대흥로24길 27,2,2.7471126774137273,3,231.0,4,1.1245555065053339,4,320.0,1,,공동주택,,126.94753,37.554571,서울특별시,마포구,염리동,대흥로24길,04122,27,
,서울특별시 용산구 원효로 64,1,0.8666229314181493,1,107.0,5,1.2547661280951055,5,972.0,3,,제1종근린생활시설,,126.950594,37.531896,서울특별시,용산구,원효로4가,원효로,04365,64,
,서울특별시 용산구 원효로 7,3,0.6110968214615258,1,107.0,5,1.2547661280951055,5,468.0,1,위플 168,식당,yes,126.945254,37.534727,서울특별시,용산구,청암동,원효로,04359,7,
,서울특별시 용산구 이촌로2길 17-5,4,1.1572354811622134,2,120.5,5,2.1869272628538243,,1118.0,3,,단독주택,,126.954063,37.530187,서울특별시,용산구,이촌동,이촌로2길,04374,17,5
,서울특별시 용산구 이촌동 139-3,1,1.1635174471452596,2,120.5,5,2.1869272628538243,,1402.0,3,,비건물,,126.9529,37.526,서울특별시,용산구,이촌동,,,139,3
여의도중학교,서울특별시 영등포구 국제금융로7길 46,4,0.8468425365021705,1,2138.0,1,1.8626141135104726,5,369.0,1,,교육연구시설,,126.935785,37.524,서울특별시,영등포구,여의도동,국제금융로7길,07341,46,
,서울특별시 용산구 용산동6가 451-1,1,4.637366516712634,5,73.0,,1.1555909961548951,4,756.0,2,,비건물,,126.9841,37.5066,서울특별시,용산구,용산동6가,,,451,1
,서울특별시 동작구 흑석로 25,5,3.023756729401082,4,251.25,4,0.9900528040084795,2,604.0,2,,단독주택,,126.953563,37.50514,서울특별시,동작구,상도동,흑석로,06912,25,
,서울특별시 마포구 신수로2길 26,1,1.3777785278993973,2,228.0,5,1.1025530925160576,3,701.0,2,,공동주택,,126.935799,37.542124,서울특별시,마포구,현석동,신수로2길,04091,26,
,서울특별시 용산구 한강대로71길 24,3,2.969245011758887,3,600.0,2,1.0544802313910187,3,296.0,1,,숙박시설,,126.972202,37.540355,서울특별시,용산구,갈월동,한강대로71길,04322,24,
,서울특별시 용산구 양녕로 446,5,2.141262504473176,3,120.5,5,2.1869272628538243,,963.0,3,,문화및집회시설,,126.9596,37.5181,서울특별시,용산구,이촌동,양녕로,04427,446,
,서울특별시 마포구 마포대로1길 19,1,1.0011303181390543,2,452.0,3,1.1702844584737415,5,462.0,1,,,,126.942521,37.53934,서울특별시,마포구,마포동,마포대로1길,04164,19,
,서울특별시 용산구 이촌동 302-184,5,2.2032871020110543,3,120.5,5,2.1869272628538243,,963.0,3,,비건물,,126.9602,37.5178,서울특별시,용산구,이촌동,,,302,184
,서울특별시 동작구 본동 3-7,5,2.61985349664968,3,533.0,2,1.3250104755287633,5,532.0,2,,비건물,,126.9593,37.5119,서울특별시,동작구,본동,,,3,7
,서울특별시 용산구 원효로3길 10,3,0.6845144642762241,1,107.0,5,1.2547661280951055,5,468.0,1,,단독주택,,126.946099,37.535026,서울특별시,용산구,청암동,원효로3길,04359,10,
,서울특별시 용산구 장문로 54,3,4.853650958692465,5,73.0,,1.1555909961548951,4,886.0,2,,업무시설,,126.995779,37.526664,서울특별시,용산구,동빙고동,장문로,04393,54,
,서울특별시 영등포구 여의동로7길 5,3,0.9613438692441552,1,2138.0,1,1.8626141135104726,5,331.0,1,,업무시설,,126.930589,37.527718,서울특별시,영등포구,여의도동,여의동로7길,07336,5,
밤섬현대아파트,서울특별시 마포구 신수로3길 19,1,1.4989312034628395,2,228.0,5,1.1025530925160576,3,645.0,2,,종교시설,,126.9329,37.5423,서울특별시,마포구,현석동,신수로3길,04092,19,
래미안 트윈파크,서울특별시 동작구 노량진로23가길 23,4,1.9532683354168405,2,533.0,2,1.3250104755287633,5,288.0,1,,공동주택,,126.950288,37.514498,서울특별시,동작구,본동,노량진로23가길,06902,23,
,서울특별시 용산구 남산공원길 101,2,4.715757215846461,5,228.0,5,0.9358262587758028,1,1319.0,3,,비건물,,126.9875,37.5513,서울특별시,용산구,후암동,남산공원길,04340,101,
,서울특별시 용산구 신흥로3가길 77,5,4.034094269709878,5,273.0,4,1.0232771168466377,2,692.0,2,,공동주택,,126.983783,37.54316,서울특별시,용산구,용산동2가,신흥로3가길,04338,77,
,서울특별시 마포구 마포동 364-1,1,0.5745800223070755,1,452.0,3,1.1702844584737415,5,426.0,1,,비건물,,126.9431,37.5353,서울특별시,마포구,마포동,,,364,1
,서울특별시 영등포구 당산동 59-1,1,3.7934196864964718,4,453.0,3,1.0073753960789584,2,722.0,2,양화한강공원,공공,yes,126.9,37.5409,서울특별시,영등포구,당산동,,,59,1
,서울특별시 서초구 동작대로 328,4,4.594454531480456,5,256.25,4,0.9999007333353508,2,375.0,1,,업무시설,,126.980777,37.503797,서울특별시,서초구,반포동,동작대로,06501,328,
메세나폴리스,서울특별시 마포구 양화로 45,2,3.367512757169241,4,3010.0,1,1.0012170675159393,2,358.0,1,,문화및집회시설,,126.91329,37.551314,서울특별시,마포구,서교동,양화로,04036,45,
,서울특별시 용산구 우사단로4길 2,5,4.927299095588983,5,162.0,5,1.037602247751116,3,205.0,1,,근린생활시설,,126.996809,37.531323,서울특별시,용산구,보광동,우사단로4길,04413,2,
,서울특별시 동작구 흑석동 252-29,5,3.819721309720956,4,404.0,4,1.162448450048809,5,849.0,2,,,,126.960924,37.499947,서울특별시,동작구,흑석동,,,252,29
,서울특별시 동작구 노량진로 167,5,1.8472389344642242,2,391.0,4,1.274201020697825,5,185.0,1,,교육연구시설,,126.944546,37.514059,서울특별시,동작구,노량진동,노량진로,06902,167,
,서울특별시 영등포구 여의도동 86-10,1,0.5201084454289893,1,2138.0,1,1.8626141135104726,5,481.0,2,,비건물,,126.9436,37.5346,서울특별시,영등포구,여의도동,,,86,10
,서울특별시 마포구 신수로 21,5,1.5960164050966243,2,228.0,5,1.1025530925160576,3,586.0,2,,제2종근린생활시설,,126.934075,37.543704,서울특별시,마포구,현석동,신수로,04092,21,
,서울특별시 용산구 우사단로10길 14,5,4.90288872701073,5,463.0,3,0.9634553537483789,1,205.0,1,,제2종근린생활시설,,126.996446,37.533045,서울특별시,용산구,이태원동,우사단로10길,04407,14,
,서울특별시 동작구 현충로12길 26,5,3.6415377890850555,4,404.0,4,1.162448450048809,5,678.0,2,,단독주택,,126.96759,37.505408,서울특별시,동작구,흑석동,현충로12길,06982,26,
,서울특별시 영등포구 당산동 93-3,4,3.156045754592419,4,453.0,3,1.0073753960789584,2,204.0,1,,비건물,,126.9059,37.5362,서울특별시,영등포구,당산동,,,93,3
,서울특별시 마포구 양화로7길 3,4,3.2193418273483245,4,3010.0,1,1.0012170675159393,2,324.0,1,,업무시설,,126.915225,37.550976,서울특별시,마포구,서교동,양화로7길,04037,3,
,서울특별시 마포구 창전동 3-248,5,2.5719312256516322,3,570.0,2,1.1121645792532693,4,486.0,2,,비건물,,126.9295,37.5517,서울특별시,마포구,창전동,,,3,248
,서울특별시 마포구 새창로 11,5,1.6265890722425578,2,443.0,3,1.2165795426864432,5,0.0,1,,업무시설,,126.951356,37.542499,서울특별시,마포구,도화동,새창로,04168,11,
,서울특별시 동작구 본동 21-11,5,2.6716471064431633,3,533.0,2,1.3250104755287633,5,502.0,2,,비건물,,126.9571,37.5101,서울특별시,동작구,본동,,,21,11
,서울특별시 영등포구 양평로 8,5,3.1618247719075754,4,453.0,3,1.0073753960789584,2,296.0,1,,업무시설,,126.905183,37.53251,서울특별시,영등포구,당산동6가,양평로,07223,8,
현성빌 3차,서울특별시 동작구 노량진로28길 16-20,5,2.4281875610469066,3,533.0,2,1.3250104755287633,5,327.0,1,,공동주택,,126.955086,37.511688,서울특별시,동작구,본동,노량진로28길,06908,16,20
,서울특별시 서대문구 성산로 573-60,4,4.229813658163483,5,1405.0,1,0.9357506673795457,1,1058.0,3,,단독주택,,126.947534,37.568103,서울특별시,서대문구,신촌동,성산로,03721,573,60
,서울특별시 서대문구 북아현로22나길 27-7,3,4.172474235995384,5,124.0,5,0.977268954619857,2,765.0,2,,단독주택,,126.954354,37.56641,서울특별시,서대문구,북아현동,북아현로22나길,03747,27,7
중림동삼성사이버빌리지,서울특별시 중구 중림로4길 41,5,3.6370349052748905,4,222.0,5,1.0864315860264877,3,165.0,1,,공동주택,,126.964873,37.557067,서울특별시,중구,중림동,중림로4길,04502,41,
,서울특별시 동작구 노량진동 117-2,4,1.9276491750672073,2,391.0,4,1.274201020697825,5,185.0,1,,,,126.944784,37.513358,서울특별시,동작구,노량진동,,,117,2
,서울특별시 동작구 노량진로30길 43,5,2.511714679972128,3,533.0,2,1.3250104755287633,5,502.0,2,,단독주택,,126.956447,37.511476,서울특별시,동작구,본동,노량진로30길,06908,43,
,서울특별시 영등포구 여의대방로65길 20,4,1.51714703970088,2,2138.0,1,1.8626141135104726,5,404.0,1,,업무시설,,126.929521,37.520221,서울특별시,영등포구,여의도동,여의대방로65길,07333,20,
,서울특별시 마포구 토정로 85-1,3,2.4457220533095567,3,570.0,2,1.1121645792532693,4,326.0,1,,단독주택,,126.920608,37.545383,서울특별시,마포구,당인동,토정로,04074,85,1
,서울특별시 용산구 한강대로21나길 17,3,1.9359151869809823,2,1097.0,1,1.075188262503883,3,48.0,1,,,,126.962872,37.529597,서울특별시,용산구,한강로3가,한강대로21나길,04377,17,
,서울특별시 영등포구 여의나루로 77,2,1.3871118841697518,2,2138.0,1,1.8626141135104726,5,380.0,1,,업무시설,,126.92738,37.524106,서울특별시,영등포구,여의도동,여의나루로,07327,77,
,서울특별시 마포구 숭문길 137,2,2.5203182608880965,3,363.0,4,0.9679476059068545,1,341.0,1,,,,126.946534,37.552652,서울특별시,마포구,대흥동,숭문길,04126,137,
,서울특별시 마포구 토정동 19,1,1.0695616351449115,2,461.0,3,1.121002832003937,4,735.0,2,,비건물,,126.9398,37.54,서울특별시,마포구,토정동,,,19,
,서울특별시 마포구 양화로 59,4,3.2163878141445372,4,3010.0,1,1.0012170675159393,2,324.0,1,,업무시설,,126.914869,37.550654,서울특별시,마포구,서교동,양화로,04037,59,
,서울특별시 마포구 토정로4길 27,4,2.7788779351958572,3,651.0,2,1.0765143639753807,3,660.0,2,,단독주택,,126.914826,37.544412,서울특별시,마포구,합정동,토정로4길,04085,27,
,서울특별시 동작구 흑석동 26-219,4,3.533182169348503,4,404.0,4,1.162448450048809,5,454.0,1,,비건물,,126.9692,37.5079,서울특별시,동작구,흑석동,,,26,219
,서울특별시 마포구 토정로 232,5,1.5610935524922627,2,228.0,5,1.1025530925160576,3,463.0,1,,제2종근린생활시설,,126.936195,37.543949,서울특별시,마포구,신수동,토정로,04091,232,
,서울특별시 영등포구 여의도동 84-1,1,1.2142629909875804,2,2138.0,1,1.8626141135104726,5,656.0,2,,비건물,,126.9274,37.5324,서울특별시,영등포구,여의도동,,,84,1
,서울특별시 용산구 이촌동 170-1,1,1.3210450129876745,2,120.5,5,2.1869272628538243,,1307.0,3,,비건물,,126.954,37.5246,서울특별시,용산구,이촌동,,,170,1
,서울특별시 동작구 본동 21-3,5,2.6622813109190666,3,533.0,2,1.3250104755287633,5,502.0,2,,비건물,,126.9569,37.5101,서울특별시,동작구,본동,,,21,3
,서울특별시 용산구 신흥로22길 22-6,5,4.214498963298912,5,273.0,4,1.0232771168466377,2,1319.0,3,,공동주택,,126.984339,37.546313,서울특별시,용산구,용산동2가,신흥로22길,04328,22,6
,서울특별시 동작구 본동 479,1,2.5109585344841254,3,533.0,2,1.3250104755287633,5,471.0,1,,비건물,,126.9589,37.5129,서울특별시,동작구,본동,,,479,
,서울특별시 마포구 신촌로 224,4,3.054094093938785,4,294.0,4,0.938983788738042,1,201.0,1,,업무시설,,126.950575,37.556807,서울특별시,마포구,아현동,신촌로,04114,224,
,서울특별시 동작구 노량진로 135,4,1.8491784627249783,2,391.0,4,1.274201020697825,5,16.5,1,,,,126.940886,37.513794,서울특별시,동작구,노량진동,노량진로,06902,135,
,서울특별시 마포구 신정동 145-3,1,1.7464809487937591,2,276.25,4,1.0198732807597266,2,553.0,2,,비건물,,126.9296,37.5433,서울특별시,마포구,신정동,,,145,3
,서울특별시 용산구 이촌동 177,5,1.2817328729544075,2,120.5,5,2.1869272628538243,,1307.0,3,,비건물,,126.9537,37.5249,서울특별시,용산구,이촌동,,,177,
,서울특별시 서대문구 냉천동 74-242,4,4.262224593993645,5,189.0,5,1.0844057317796598,3,765.0,2,,,,126.960273,37.565558,서울특별시,서대문구,냉천동,,,74,242
,서울특별시 용산구 원효로 17-7,5,0.6894489293888709,1,107.0,5,1.2547661280951055,5,637.0,2,,단독주택,,126.946559,37.534738,서울특별시,용산구,청암동,원효로,04359,17,7
,서울특별시 동작구 흑석동 18-40,4,3.4715380028786753,4,404.0,4,1.162448450048809,5,454.0,1,,비건물,,126.9682,37.5079,서울특별시,동작구,흑석동,,,18,40
,서울특별시 동작구 여의대방로36길 78,4,2.9734798889494707,3,291.0,4,0.9551471555738624,1,452.0,1,,비건물,,126.9313,37.5048,서울특별시,동작구,대방동,여의대방로36길,06947,78,
,서울특별시 마포구 독막로 230,3,1.847352052925719,2,228.0,5,1.1025530925160576,3,366.0,1,,제2종근린생활시설,,126.939013,37.546967,서울특별시,마포구,신수동,독막로,04090,230,
,서울특별시 동작구 본동 343-13,5,1.9213331199726256,2,533.0,2,1.3250104755287633,5,404.0,1,,비건물,,126.9494,37.5145,서울특별시,동작구,본동,,,343,13
,서울특별시 마포구 양화로 162,4,3.259535903067346,4,3010.0,1,1.0012170675159393,2,211.0,1,,업무시설,,126.923885,37.556431,서울특별시,마포구,동교동,양화로,04050,162,
