건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
상도동대우유로카운티,서울특별시 동작구 양녕로 287,5,2.88375076031086,3.0,446,3,0.9900302082128856,2,345.0,1,,공동주택,,126.94916832641988,37.50532381149132,서울특별시,동작구,상도동,양녕로,6919.0,287,
중앙하이츠빌아파트,서울특별시 동작구 상도로 320,3,3.49522047468044,4.0,446,3,0.9900302082128856,2,316.0,1,,공동주택,,126.9498973069119,37.499803659238864,서울특별시,동작구,상도동,상도로,7033.0,320,
서울구암고등학교,서울특별시 동작구 성현로 57,5,4.321947451194247,5.0,446,3,0.9900302082128856,2,880.0,2,,비건물,,126.9511,37.4924,서울특별시,동작구,상도동,성현로,8723.0,57,
,서울특별시 동작구 상도동 531-15,5,4.3204500766024525,5.0,446,3,0.9900302082128856,2,880.0,2,,비건물,,126.9516,37.4925,서울특별시,동작구,상도동,,,531,15.0
골드캐슬,서울특별시 동작구 매봉로4길 5,4,2.683502275720297,3.0,446,3,0.9900302082128856,2,623.0,2,,공동주택,,126.95206576296658,37.50796094082643,서울특별시,동작구,상도동,매봉로4길,6912.0,5,
리버파크빌,서울특별시 동작구 매봉로4길 9-4,5,2.66218819538753,3.0,446,3,0.9900302082128856,2,712.0,2,,공동주택,,126.95257063490436,37.508329914029055,서울특별시,동작구,상도동,매봉로4길,6912.0,9,4.0
대림아파트,서울특별시 동작구 상도로60길 20,5,4.2804449465414685,5.0,446,3,0.9900302082128856,2,328.0,1,,공동주택,,126.95327644811124,37.49319295442476,서울특별시,동작구,상도동,상도로60길,7040.0,20,
,서울특별시 동작구 상도로66길 36,5,4.211405894137903,5.0,446,3,0.9900302082128856,2,328.0,1,,단독주택,,126.95343749012896,37.49386966244849,서울특별시,동작구,상도동,상도로66길,7040.0,36,
,서울특별시 동작구 흑석로 25,5,3.023768866361977,4.0,446,3,0.9900302082128856,2,604.0,2,,단독주택,,126.95356320687674,37.50513994756988,서울특별시,동작구,상도동,흑석로,6912.0,25,
상도패리스,서울특별시 동작구 상도로47바길 40,5,3.1798282389861403,4.0,446,3,0.9900302082128856,2,604.0,2,,공동주택,,126.95398438690133,37.50376350235873,서울특별시,동작구,상도동,상도로47바길,6969.0,40,
상도에스에이치빌,서울특별시 동작구 상도로53길 70,5,3.3358785916268365,4.0,446,3,0.9900302082128856,2,756.0,2,,공동주택,,126.95401186344527,37.50227149431795,서울특별시,동작구,상도동,상도로53길,6977.0,70,
현산푸른숲아파트,서울특별시 동작구 상도로68길 33-1,5,4.436731385458924,5.0,446,3,0.9900302082128856,2,361.0,1,,공동주택,,126.95491412676276,37.49209346728616,서울특별시,동작구,상도동,상도로68길,7040.0,33,1.0
명아트빌라,서울특별시 동작구 상도로68길 32,5,4.41563330497977,5.0,446,3,0.9900302082128856,2,391.0,1,,공동주택,,126.95535322076498,37.49239396612539,서울특별시,동작구,상도동,상도로68길,7040.0,32,
세레노아파트,서울특별시 동작구 상도로68길 27,4,4.404465305602849,5.0,446,3,0.9900302082128856,2,364.0,1,,공동주택,,126.95567475097516,37.49257665764334,서울특별시,동작구,상도동,상도로68길,7040.0,27,
,서울특별시 동작구 상도동 429,5,3.469575858437301,4.0,446,3,0.9900302082128856,2,756.0,2,,비건물,,126.9557,37.5015,서울특별시,동작구,상도동,,,429,
래미안상도3차아파트,서울특별시 동작구 상도로53길 8,5,3.714637522540515,4.0,446,3,0.9900302082128856,2,478.0,2,,공동주택,,126.95603832932215,37.49923696972489,서울특별시,동작구,상도동,상도로53길,6977.0,8,
삼호아파트,서울특별시 동작구 상도로 407-5,5,4.307462595513802,5.0,446,3,0.9900302082128856,2,510.0,2,,공동주택,,126.95678386968775,37.49378058812616,서울특별시,동작구,상도동,상도로,7026.0,407,5.0
삼환나우빌,서울특별시 동작구 상도로55길 25,4,3.8262148011473993,4.0,446,3,0.9900302082128856,2,513.0,2,,공동주택,,126.9568451023096,37.49840924013349,서울특별시,동작구,상도동,상도로55길,6978.0,25,
현대아파트,서울특별시 동작구 상도로 421,4,4.451719496819348,5.0,446,3,0.9900302082128856,2,822.0,2,,공동주택,,126.95733107661134,37.492557981022856,서울특별시,동작구,상도동,상도로,7026.0,421,
삼호아파트,서울특별시 동작구 상도로 407,4,4.344641858023691,5.0,446,3,0.9900302082128856,2,540.0,2,,공동주택,,126.95802567396326,37.49377660533259,서울특별시,동작구,상도동,상도로,7026.0,407,
래미안상도2차아파트,서울특별시 동작구 상도로55길 47,4,3.866933813108087,4.0,446,3,0.9900302082128856,2,704.0,2,,공동주택,,126.95816184787306,37.49844210787742,서울특별시,동작구,상도동,상도로55길,6978.0,47,
상도현대아파트,서울특별시 동작구 사당로2길 2-32,3,4.350794842041912,5.0,446,3,0.9900302082128856,2,698.0,2,,공동주택,,126.9591185354321,37.49404935580423,서울특별시,동작구,상도동,사당로2길,7027.0,2,32.0
숭실대학교,서울특별시 동작구 상도로 369,3,4.296975431679127,5.0,446,3,0.9900302082128856,2,526.0,2,,교육연구시설,,126.96079876369608,37.49513562465922,서울특별시,동작구,상도동,상도로,6978.0,369,
현대아파트,서울특별시 동작구 사당로2가길 10-5,5,4.519443243340126,5.0,446,3,0.9900302082128856,2,735.0,2,,공동주택,,126.9613219310288,37.49313258378471,서울특별시,동작구,상도동,사당로2가길,7075.0,10,5.0
밤섬리버베르빌,서울특별시 마포구 와우산로 1,3,2.2560596579923224,3.0,570,2,1.1140627793554696,4,332.0,1,,공동주택,,126.92248907298206,37.54447833016551,서울특별시,마포구,상수동,와우산로,4081.0,1,
상수동 월드메르디앙 Ⅲ,서울특별시 마포구 와우산로 4,5,2.22649029816592,3.0,570,2,1.1140627793554696,4,359.0,1,,공동주택,,126.92326328301112,37.54472067309547,서울특별시,마포구,상수동,와우산로,4081.0,4,
,서울특별시 마포구 상수동 361,1,2.183224164853007,3.0,570,2,1.1140627793554696,4,368.5,1,,비건물,,126.9233,37.5442,서울특별시,마포구,상수동,,,361,
로이코빌딩,서울특별시 마포구 토정로 112,5,2.200462482221634,3.0,570,2,1.1140627793554696,4,378.0,1,,제1종근린생활시설,,126.92377179207294,37.54478433156873,서울특별시,마포구,상수동,토정로,4081.0,112,
,서울특별시 마포구 상수동 360,3,2.161779384849903,3.0,570,2,1.1140627793554696,4,368.5,1,,비건물,,126.9239,37.5444,서울특별시,마포구,상수동,,,360,
,서울특별시 마포구 상수동 283-2,3,2.157610425422774,3.0,570,2,1.1140627793554696,4,368.5,1,,비건물,,126.9241,37.5445,서울특별시,마포구,상수동,,,283,2.0
상수두산위브아파트,서울특별시 마포구 독막로18길 5,4,2.344953526403647,3.0,570,2,1.1140627793554696,4,372.0,1,,공동주택,,126.9241651201056,37.54678671221407,서울특별시,마포구,상수동,독막로18길,4075.0,5,
GGT,서울특별시 마포구 토정로 122,3,2.1558002738818973,3.0,570,2,1.1140627793554696,4,434.0,1,,제2종근린생활시설,,126.92465965500652,37.54488637420521,서울특별시,마포구,상수동,토정로,4081.0,122,
세방글로벌시티,서울특별시 마포구 독막로 100,4,2.359064001596338,3.0,570,2,1.1140627793554696,4,214.0,1,,업무시설,,126.92487332905294,37.54738674657408,서울특별시,마포구,상수동,독막로,4075.0,100,
동광리버하임,서울특별시 마포구 토정로 126,3,2.138644483056364,3.0,570,2,1.1140627793554696,4,450.0,1,,업무시설,,126.92502612596115,37.544936806280425,서울특별시,마포구,상수동,토정로,4081.0,126,
서강8경빌딩,서울특별시 마포구 토정로 128,3,2.1213016743602098,3.0,570,2,1.1140627793554696,4,477.0,2,TYPE 한강점,빌딩,yes,126.92535681846716,37.544956612623,서울특별시,마포구,상수동,토정로,4081.0,128,
서강8경빌딩,서울특별시 마포구 토정로 128,3,2.1213016743602098,3.0,570,2,1.1140627793554696,4,477.0,2,서강8경,빌딩,yes,126.92535681846716,37.544956612623,서울특별시,마포구,상수동,토정로,4081.0,128,
,서울특별시 마포구 토정로 136-13,3,2.086410677174151,3.0,570,2,1.1140627793554696,4,607.0,2,레스토랑괴르츠,식당,yes,126.9258320788263,37.54486339450745,서울특별시,마포구,상수동,토정로,4081.0,136,13.0
신구강변연가 아파트,서울특별시 마포구 토정로 136-11,5,2.0503294591888226,3.0,570,2,1.1140627793554696,4,607.0,2,,공동주택,,126.92636869255092,37.544792031363286,서울특별시,마포구,상수동,토정로,4081.0,136,11.0
학교법인홍익학원,서울특별시 마포구 와우산로 94,5,2.619820839323097,3.0,570,2,1.1140627793554696,4,745.0,2,,교육연구시설,,126.92642831217302,37.55098234589842,서울특별시,마포구,상수동,와우산로,4066.0,94,
,서울특별시 마포구 토정로 148-22,5,2.029467917132384,3.0,570,2,1.1140627793554696,4,607.0,2,,단독주택,,126.92692063799258,37.54489747141654,서울특별시,마포구,상수동,토정로,4081.0,148,22.0
,서울특별시 마포구 상수동 72-39,5,2.560696380185701,3.0,570,2,1.1140627793554696,4,745.0,2,,비건물,,126.9279,37.551,서울특별시,마포구,상수동,,,72,39.0
서울역풍림아이원플러스,서울특별시 용산구 만리재로 202,4,3.650104469092965,4.0,454,3,0.9923405999029762,2,233.0,1,,업무시설,,126.96845996622612,37.554949997282,서울특별시,용산구,서계동,만리재로,4300.0,202,
메세나폴리스,서울특별시 마포구 양화로 45,5,3.2744221760579566,4.0,3010,1,1.0071006603570436,2,217.0,1,,문화및집회시설,,126.91411185996628,37.5507841320668,서울특별시,마포구,서교동,양화로,4036.0,45,
,서울특별시 마포구 양화로 59,4,3.216389882498344,4.0,3010,1,1.0071006603570436,2,217.0,1,,업무시설,,126.91486949417444,37.55065442710365,서울특별시,마포구,서교동,양화로,4037.0,59,
,서울특별시 마포구 양화로7길 3,4,3.2193369046294324,4.0,3010,1,1.0071006603570436,2,324.0,1,,업무시설,,126.91522468334338,37.55097568845488,서울특별시,마포구,서교동,양화로7길,4037.0,3,
서교제일빌딩,서울특별시 마포구 양화로 64,5,3.1320579087138567,4.0,3010,1,1.0071006603570436,2,324.0,1,,업무시설,,126.91580693784628,37.550327540206005,서울특별시,마포구,서교동,양화로,4045.0,64,
호텔 더 디자이너스 홍대,서울특별시 마포구 양화로 86,5,3.15301195652966,4.0,3010,1,1.0071006603570436,2,543.0,2,,숙박시설,,126.91762815756606,37.55192489599583,서울특별시,마포구,서교동,양화로,4043.0,86,
서교타워,서울특별시 마포구 양화로 133,4,3.273929177492916,4.0,3010,1,1.0071006603570436,2,281.0,1,,업무시설,,126.92098156195038,37.55525126648569,서울특별시,마포구,서교동,양화로,4032.0,133,
라이즈호텔,서울특별시 마포구 양화로 130,4,3.1736416839873463,4.0,3010,1,1.0071006603570436,2,354.0,1,,숙박시설,,126.92121530448767,37.554297119701765,서울특별시,마포구,서교동,양화로,4038.0,130,
금호베스트빌,서울특별시 용산구 서빙고로51길 68-14,5,4.569991616217649,5.0,73,5,1.154221445405078,5,447.0,1,,공동주택,,126.99181232892504,37.52257786631287,서울특별시,용산구,서빙고동,서빙고로51길,4384.0,68,14.0
한강중학교,서울특별시 용산구 녹사평대로 73,3,4.60647422533507,5.0,73,5,1.154221445405078,5,570.0,2,,교육연구시설,,126.99248404919092,37.52368634322036,서울특별시,용산구,서빙고동,녹사평대로,4384.0,73,
두란노빌딩,서울특별시 용산구 서빙고로65길 38,4,4.821115726536743,5.0,73,5,1.154221445405078,5,710.0,2,,업무시설,,126.9945186933437,37.52179304293979,서울특별시,용산구,서빙고동,서빙고로65길,4398.0,38,
상암우남퍼스트빌스타,서울특별시 마포구 모래내로 5,4,4.998366823926308,5.0,265,4,0.9415738387843512,1,157.0,1,,업무시설,,126.90365364848836,37.564284697785546,서울특별시,마포구,성산동,모래내로,3938.0,5,
마포상암시티프라디움리버,서울특별시 마포구 모래내로1길 4,4,4.961408149128639,5.0,265,4,0.9415738387843512,1,237.0,1,,업무시설,,126.90446211254545,37.56439851520791,서울특별시,마포구,성산동,모래내로1길,3938.0,4,
케이지타워,서울특별시 중구 통일로 92,5,4.453145868798929,5.0,796,2,1.0218795770019775,2,481.0,2,,업무시설,,126.96923945919616,37.56359814127174,서울특별시,중구,순화동,통일로,4517.0,92,
,서울특별시 중구 서소문로 88,5,4.360170714011517,5.0,796,2,1.0218795770019775,2,405.0,1,,업무시설,,126.97101242984871,37.56155573976473,서울특별시,중구,순화동,서소문로,4511.0,88,
AIA Tower(에이아이에이타워),서울특별시 중구 통일로2길 16,4,4.319336131255294,5.0,796,2,1.0218795770019775,2,405.0,1,,업무시설,,126.97150599342378,37.560783538517896,서울특별시,중구,순화동,통일로2길,4511.0,16,
순화동더샵,서울특별시 중구 칠패로 27,4,4.305752928049883,5.0,796,2,1.0218795770019775,2,403.0,1,,공동주택,,126.97204445784796,37.56027946270258,서울특별시,중구,순화동,칠패로,4511.0,27,
e편한테마트,서울특별시 용산구 원효로 210-30,5,2.291595143352355,3.0,333,4,1.130629648083523,4,520.0,2,,종교시설,,126.9656401270978,37.53683974743071,서울특별시,용산구,신계동,원효로,4368.0,210,30.0
용산e편한세상,서울특별시 용산구 원효로 216,5,2.3064639005671723,3.0,333,4,1.130629648083523,4,608.0,2,,공동주택,,126.96606340151868,37.53620567623858,서울특별시,용산구,신계동,원효로,4368.0,216,
마포케이씨씨웰츠타워,서울특별시 마포구 백범로 202,3,1.7165281324891717,2.0,492,3,0.9050039836462872,1,34.0,1,,공동주택,,126.95260455371655,37.54278497466493,서울특별시,마포구,신공덕동,백범로,4196.0,202,
메트로디오빌,서울특별시 마포구 백범로 199,4,1.7950864838453109,2.0,492,3,0.9050039836462872,1,128.0,1,,업무시설,,126.95288618656254,37.543497865074414,서울특별시,마포구,신공덕동,백범로,4195.0,199,
대우 월드마크 마포,서울특별시 마포구 백범로 212,3,1.7229098820247677,2.0,492,3,0.9050039836462872,1,120.0,1,,공동주택,,126.95336930252668,37.54238164721896,서울특별시,마포구,신공덕동,백범로,4196.0,212,
브라운스톤 공덕 아파트,서울특별시 마포구 백범로 230,3,1.745746308513373,2.0,492,3,0.9050039836462872,1,238.0,1,,공동주택,,126.95453518748234,37.541839634772536,서울특별시,마포구,신공덕동,백범로,4197.0,230,
신공덕1차삼성래미안아파트,서울특별시 마포구 백범로37길 16,3,1.886071193541812,2.0,492,3,0.9050039836462872,1,398.0,1,,공동주택,,126.95536413497808,37.54295137446264,서울특별시,마포구,신공덕동,백범로37길,4193.0,16,
공덕 아이파크,서울특별시 마포구 만리재로 36,5,2.0516078598931724,3.0,492,3,0.9050039836462872,1,443.0,1,,공동주택,,126.95558948669267,37.544760603981935,서울특별시,마포구,신공덕동,만리재로,4189.0,36,
신공덕삼성아파트,서울특별시 마포구 백범로37길 6,5,1.8526456529413025,2.0,492,3,0.9050039836462872,1,420.0,1,,공동주택,,126.95587017835444,37.54214952339382,서울특별시,마포구,신공덕동,백범로37길,4193.0,6,
신공덕1차삼성래미안아파트,서울특별시 마포구 백범로37길 12,4,1.927505617495984,2.0,492,3,0.9050039836462872,1,455.0,1,,공동주택,,126.95610492297398,37.54291139431827,서울특별시,마포구,신공덕동,백범로37길,4193.0,12,
신공덕3차삼성래미안아파트,서울특별시 마포구 만리재로 60,5,2.2306700040894007,3.0,492,3,0.9050039836462872,1,587.0,2,,공동주택,,126.9569876864456,37.54593448677075,서울특별시,마포구,신공덕동,만리재로,4188.0,60,
바다마을아파트,서울특별시 영등포구 가마산로 540,5,3.8292415613263167,4.0,297,4,0.9890220767348288,2,222.0,1,,교정및군사시설,,126.91483152565552,37.50291082128859,서울특별시,영등포구,신길동,가마산로,7390.0,540,
신길동경남아파트,서울특별시 영등포구 영등포로 351,4,2.549629494830118,3.0,297,4,0.9890220767348288,2,313.0,1,,공동주택,,126.91843074998268,37.51603758829308,서울특별시,영등포구,신길동,영등포로,7318.0,351,
푸른숲마을,서울특별시 영등포구 가마산로79길 46,5,3.1340355377128417,4.0,297,4,0.9890220767348288,2,422.0,1,,,,126.91864600319252,37.50847756922807,서울특별시,영등포구,신길동,가마산로79길,7350.0,46,
